Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-24 09:30:00,1566.0,1567.5,1558.199951171875,1561.949951171875,1561.949951171875,474339
2023-01-24 10:00:00,1561.75,1562.8499755859375,1560.0,1560.6500244140625,1560.6500244140625,225485
2023-01-24 10:30:00,1560.6500244140625,1564.949951171875,1560.0,1560.5,1560.5,268883
2023-01-24 11:00:00,1560.550048828125,1566.0,1560.5,1565.3499755859375,1565.3499755859375,369065
2023-01-24 11:30:00,1566.0,1567.4000244140625,1562.0,1562.0,1562.0,391556
2023-01-24 12:00:00,1562.0,1563.5999755859375,1560.050048828125,1560.800048828125,1560.800048828125,379049
2023-01-24 12:30:00,1560.75,1561.949951171875,1558.1500244140625,1561.1500244140625,1561.1500244140625,279881
2023-01-24 13:00:00,1561.1500244140625,1564.5,1558.1500244140625,1558.25,1558.25,674023
2023-01-24 13:30:00,1558.300048828125,1559.449951171875,1552.199951171875,1554.949951171875,1554.949951171875,364817
2023-01-24 14:00:00,1554.949951171875,1556.8499755859375,1551.5,1552.9000244140625,1552.9000244140625,275045
2023-01-24 14:30:00,1552.949951171875,1558.800048828125,1552.0,1554.5,1554.5,341059
2023-01-24 15:00:00,1554.8499755859375,1556.75,1549.75,1550.550048828125,1550.550048828125,656066
2023-01-25 09:30:00,1545.5999755859375,1547.699951171875,1540.0,1541.0999755859375,1541.0999755859375,188046
2023-01-25 10:00:00,1541.050048828125,1544.050048828125,1540.5,1541.9000244140625,1541.9000244140625,198251
2023-01-25 10:30:00,1541.9000244140625,1543.5,1538.800048828125,1542.0,1542.0,226024
2023-01-25 11:00:00,1542.5,1549.550048828125,1542.0,1545.0999755859375,1545.0999755859375,380827
2023-01-25 11:30:00,1545.0999755859375,1546.3499755859375,1540.4000244140625,1544.5,1544.5,202325
2023-01-25 12:00:00,1544.5,1550.5,1544.0,1548.6500244140625,1548.6500244140625,364545
2023-01-25 12:30:00,1548.699951171875,1556.0,1548.0,1552.949951171875,1552.949951171875,432912
2023-01-25 13:00:00,1553.050048828125,1554.25,1545.300048828125,1548.5,1548.5,462545
2023-01-25 13:30:00,1548.5,1552.4000244140625,1543.300048828125,1543.300048828125,1543.300048828125,392212
2023-01-25 14:00:00,1543.5999755859375,1550.0,1543.0,1546.0,1546.0,285864
2023-01-25 14:30:00,1546.0,1547.4000244140625,1542.050048828125,1542.9000244140625,1542.9000244140625,328079
2023-01-25 15:00:00,1543.050048828125,1545.0,1540.25,1541.800048828125,1541.800048828125,499607
