Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-24 09:30:00,750.3499755859375,751.7999877929688,745.4500122070312,747.0999755859375,747.0999755859375,116507
2023-01-24 10:00:00,747.4000244140625,747.9000244140625,746.0,747.6500244140625,747.6500244140625,38299
2023-01-24 10:30:00,747.3499755859375,747.5999755859375,746.2000122070312,747.0,747.0,48463
2023-01-24 11:00:00,747.25,748.0,746.0,747.5999755859375,747.5999755859375,39447
2023-01-24 11:30:00,747.75,749.4500122070312,746.5999755859375,747.3499755859375,747.3499755859375,75045
2023-01-24 12:00:00,747.4500122070312,749.4500122070312,747.0,748.3499755859375,748.3499755859375,47820
2023-01-24 12:30:00,748.3499755859375,749.3499755859375,746.2000122070312,747.6500244140625,747.6500244140625,68737
2023-01-24 13:00:00,747.5499877929688,748.0,746.0,747.2000122070312,747.2000122070312,115573
2023-01-24 13:30:00,747.2999877929688,748.4000244140625,744.75,744.8499755859375,744.8499755859375,185871
2023-01-24 14:00:00,745.2000122070312,746.8499755859375,744.7000122070312,746.6500244140625,746.6500244140625,35531
2023-01-24 14:30:00,746.7000122070312,747.4000244140625,745.4500122070312,746.7999877929688,746.7999877929688,72251
2023-01-24 15:00:00,747.2000122070312,747.5999755859375,743.0,745.9500122070312,745.9500122070312,192062
2023-01-25 09:30:00,741.5,742.7999877929688,738.9000244140625,739.5,739.5,150543
2023-01-25 10:00:00,739.5499877929688,740.8499755859375,738.3499755859375,739.9000244140625,739.9000244140625,157798
2023-01-25 10:30:00,739.75,740.5999755859375,739.2000122070312,739.75,739.75,205294
2023-01-25 11:00:00,740.0999755859375,743.4000244140625,739.5499877929688,740.9000244140625,740.9000244140625,145246
2023-01-25 11:30:00,740.5999755859375,742.0,739.0,740.9500122070312,740.9500122070312,103191
2023-01-25 12:00:00,741.0,741.25,738.7999877929688,739.75,739.75,58338
2023-01-25 12:30:00,739.75,739.9000244140625,737.0,738.0,738.0,137236
2023-01-25 13:00:00,738.0,740.0999755859375,736.8499755859375,739.0,739.0,81220
2023-01-25 13:30:00,738.9000244140625,739.9500122070312,737.5,738.25,738.25,147029
2023-01-25 14:00:00,737.9500122070312,739.2999877929688,737.0499877929688,739.0499877929688,739.0499877929688,183378
2023-01-25 14:30:00,738.5499877929688,739.2000122070312,736.75,739.0,739.0,228414
2023-01-25 15:00:00,738.6500244140625,739.75,735.25,737.9500122070312,737.9500122070312,196111
2023-01-27 09:30:00,739.1500244140625,742.6500244140625,737.5,739.5,739.5,590799
2023-01-27 10:00:00,739.25,745.5,737.75,745.1500244140625,745.1500244140625,306582
2023-01-27 10:30:00,745.4000244140625,752.7999877929688,743.6500244140625,751.0999755859375,751.0999755859375,458012
2023-01-27 11:00:00,751.0999755859375,756.0999755859375,749.0999755859375,754.2999877929688,754.2999877929688,386073
2023-01-27 11:30:00,754.2999877929688,754.5,748.0,749.5999755859375,749.5999755859375,317566
2023-01-27 12:00:00,749.9000244140625,749.9000244140625,742.0,745.0499877929688,745.0499877929688,404651
2023-01-27 12:30:00,745.0499877929688,747.3499755859375,740.9500122070312,745.1500244140625,745.1500244140625,509856
2023-01-27 13:00:00,745.4500122070312,746.4000244140625,738.9000244140625,740.0999755859375,740.0999755859375,417019
2023-01-27 13:30:00,740.0999755859375,741.25,737.7000122070312,738.2999877929688,738.2999877929688,88264
2023-01-27 14:00:00,738.4500122070312,738.8499755859375,736.0999755859375,736.75,736.75,197691
2023-01-27 14:30:00,736.75,740.0,735.2000122070312,739.5999755859375,739.5999755859375,291251
2023-01-27 15:00:00,740.0,747.0,740.0,744.7000122070312,744.7000122070312,200346
2023-01-30 09:30:00,745.6500244140625,750.5,740.4500122070312,740.75,740.75,133524
2023-01-30 10:00:00,740.2000122070312,744.5,738.7000122070312,744.0,744.0,58707
2023-01-30 10:30:00,743.7999877929688,746.0,742.0,743.25,743.25,33717
2023-01-30 11:00:00,743.4000244140625,745.5,741.0,741.3499755859375,741.3499755859375,23374
2023-01-30 11:30:00,741.6500244140625,745.5999755859375,740.25,745.5,745.5,22729
2023-01-30 12:00:00,745.8499755859375,746.9000244140625,743.2999877929688,744.5,744.5,91505
2023-01-30 12:30:00,744.2999877929688,746.9500122070312,743.25,746.0999755859375,746.0999755859375,84516
2023-01-30 13:00:00,745.6500244140625,746.7000122070312,742.25,745.8499755859375,745.8499755859375,112800
2023-01-30 13:30:00,745.7000122070312,745.7000122070312,741.5499877929688,742.5499877929688,742.5499877929688,123790
2023-01-30 14:00:00,742.4500122070312,748.0,742.4500122070312,745.3499755859375,745.3499755859375,84274
2023-01-30 14:30:00,745.3499755859375,746.8499755859375,743.4500122070312,744.4500122070312,744.4500122070312,60828
2023-01-30 15:00:00,744.7000122070312,747.0,742.5999755859375,745.1500244140625,745.1500244140625,196839
2023-01-31 09:30:00,756.5,762.5999755859375,754.8499755859375,760.5499877929688,760.5499877929688,444474
2023-01-31 10:00:00,760.7999877929688,766.7000122070312,760.1500244140625,761.7999877929688,761.7999877929688,337765
2023-01-31 10:30:00,761.75,761.75,758.0,759.25,759.25,195494
2023-01-31 11:00:00,759.25,763.0,758.9000244140625,761.7000122070312,761.7000122070312,165122
2023-01-31 11:30:00,761.4500122070312,762.5999755859375,760.9000244140625,762.1500244140625,762.1500244140625,84291
2023-01-31 12:00:00,762.1500244140625,762.6500244140625,760.5499877929688,761.6500244140625,761.6500244140625,158960
2023-01-31 12:30:00,761.75,762.2999877929688,757.4000244140625,757.75,757.75,106170
2023-01-31 13:00:00,757.5,758.75,755.75,758.2000122070312,758.2000122070312,244296
2023-01-31 13:30:00,758.2000122070312,758.7000122070312,756.2000122070312,758.2000122070312,758.2000122070312,143977
2023-01-31 14:00:00,757.9000244140625,759.2999877929688,757.4500122070312,759.0499877929688,759.0499877929688,138097
2023-01-31 14:30:00,759.0,759.25,757.4500122070312,758.9500122070312,758.9500122070312,169047
2023-01-31 15:00:00,758.9000244140625,761.25,755.0,758.0,758.0,1208172
2023-02-01 09:30:00,757.4500122070312,757.4500122070312,748.5,753.5499877929688,753.5499877929688,405689
2023-02-01 10:00:00,753.5499877929688,757.75,752.0499877929688,755.7999877929688,755.7999877929688,116327
2023-02-01 10:30:00,755.8499755859375,755.9000244140625,751.0,752.4000244140625,752.4000244140625,97890
2023-02-01 11:00:00,752.4000244140625,753.0,746.1500244140625,747.7999877929688,747.7999877929688,252119
