Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-25 09:30:00,409.0,409.79998779296875,408.1499938964844,408.8999938964844,408.8999938964844,446700
2023-04-25 10:00:00,408.8500061035156,409.95001220703125,408.70001220703125,409.8999938964844,409.8999938964844,363578
2023-04-25 10:30:00,409.8999938964844,411.0,409.3500061035156,410.29998779296875,410.29998779296875,876790
2023-04-25 11:00:00,410.29998779296875,412.6000061035156,410.1000061035156,412.20001220703125,412.20001220703125,779832
2023-04-25 11:30:00,412.20001220703125,413.54998779296875,412.0,412.29998779296875,412.29998779296875,1790273
2023-04-25 12:00:00,412.29998779296875,413.04998779296875,412.20001220703125,412.70001220703125,412.70001220703125,737167
2023-04-25 12:30:00,412.70001220703125,413.25,412.29998779296875,412.95001220703125,412.95001220703125,318911
2023-04-25 13:00:00,412.8999938964844,412.8999938964844,412.0,412.5,412.5,363031
2023-04-25 13:30:00,412.54998779296875,413.0,411.04998779296875,411.3500061035156,411.3500061035156,478029
2023-04-25 14:00:00,411.3500061035156,412.45001220703125,411.20001220703125,411.29998779296875,411.29998779296875,460949
2023-04-25 14:30:00,411.3999938964844,412.29998779296875,410.75,411.1499938964844,411.1499938964844,561384
2023-04-25 15:00:00,411.04998779296875,412.04998779296875,410.3500061035156,410.5,410.5,989946
